_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
21601,NORMAL,294,29,2024-03-05T16:57:15,Forbes Ave & Schenley Dr,2024-03-05T17:02:09,33,Schenley Dr & Schenley Dr Ext,MEMBER
21602,NORMAL,978,12,2024-03-05T16:56:50,O'Hara St and University Place,2024-03-05T17:13:08,16,Penn Ave & Putnam St (Bakery Square),MEMBER
21603,NORMAL,484,33,2024-03-05T16:56:41,Schenley Dr & Schenley Dr Ext,2024-03-05T17:04:45,10,Zulema St & Coltart Ave,MEMBER
21604,NORMAL,3080,13,2024-03-05T16:56:34,S Bouquet Ave & Sennott St,2024-03-05T17:47:54,21,Liberty Ave & Stanwix St,CASUAL
21605,NORMAL,126,13,2024-03-05T16:56:21,S Bouquet Ave & Sennott St,2024-03-05T16:58:27,50,Atwood St & Bates St,MEMBER
21606,NORMAL,1209,25,2024-03-05T16:56:19,Penn Ave & S Whitfield St,2024-03-05T17:16:28,56,Rosetta St & N Aiken Ave,MEMBER
21607,NORMAL,1676,4,2024-03-05T16:56:13,Burns White Center at 3 Crossings,2024-03-05T17:24:09,4,Burns White Center at 3 Crossings,MEMBER
21608,NORMAL,1233,25,2024-03-05T16:56:08,Penn Ave & S Whitfield St,2024-03-05T17:16:41,56,Rosetta St & N Aiken Ave,CASUAL
21609,NORMAL,3135,13,2024-03-05T16:56:03,S Bouquet Ave & Sennott St,2024-03-05T17:48:18,21,Liberty Ave & Stanwix St,CASUAL
21610,NORMAL,1312,9,2024-03-05T16:56:00,South Side Trail & S 4th St,2024-03-05T17:17:52,13,S Bouquet Ave & Sennott St,MEMBER
21611,NORMAL,1589,33,2024-03-05T16:55:41,Schenley Dr & Schenley Dr Ext,2024-03-05T17:22:10,33,Schenley Dr & Schenley Dr Ext,MEMBER
21612,NORMAL,1336,9,2024-03-05T16:55:41,South Side Trail & S 4th St,2024-03-05T17:17:57,13,S Bouquet Ave & Sennott St,MEMBER
21613,NORMAL,696,17,2024-03-05T16:55:26,Taylor St & Liberty Ave,2024-03-05T17:07:02,1,Pierce St & Summerlea St,MEMBER
21614,NORMAL,1605,33,2024-03-05T16:55:20,Schenley Dr & Schenley Dr Ext,2024-03-05T17:22:05,33,Schenley Dr & Schenley Dr Ext,MEMBER
21615,NORMAL,275,13,2024-03-05T16:54:59,S Bouquet Ave & Sennott St,2024-03-05T16:59:34,10,Zulema St & Coltart Ave,MEMBER
21616,NORMAL,292,12,2024-03-05T16:54:29,O'Hara St and University Place,2024-03-05T16:59:21,20,Boulevard of the Allies & Parkview Ave,MEMBER
21617,NORMAL,323,29,2024-03-05T16:53:37,Forbes Ave & Schenley Dr,2024-03-05T16:59:00,50,Atwood St & Bates St,MEMBER
21618,NORMAL,569,39,2024-03-05T16:53:16,S 12th St & E Carson St,2024-03-05T17:02:45,26,S 27th St & Sidney St. (Southside Works),MEMBER
21619,NORMAL,1362,6,2024-03-05T16:52:59,10th St & Penn Ave,2024-03-05T17:15:41,57,52nd St & Butler St,MEMBER
21620,NORMAL,651,28,2024-03-05T16:51:59,Fifth Ave & S Bouquet St,2024-03-05T17:02:50,13,S Bouquet Ave & Sennott St,MEMBER
21621,NORMAL,293,25,2024-03-05T16:50:59,Penn Ave & S Whitfield St,2024-03-05T16:55:52,37,S Negley Ave & Centre Ave,MEMBER
21622,NORMAL,240,10,2024-03-05T16:50:39,Zulema St & Coltart Ave,2024-03-05T16:54:39,13,S Bouquet Ave & Sennott St,MEMBER
21623,NORMAL,234,20,2024-03-05T16:50:19,Boulevard of the Allies & Parkview Ave,2024-03-05T16:54:13,13,S Bouquet Ave & Sennott St,MEMBER
21624,NORMAL,1473,51,2024-03-05T16:50:09,Coltart Ave & Forbes Ave,2024-03-05T17:14:42,58,W North Ave & Federal St,MEMBER
21625,NORMAL,214,28,2024-03-05T16:49:09,Fifth Ave & S Bouquet St,2024-03-05T16:52:43,20,Boulevard of the Allies & Parkview Ave,MEMBER
21626,NORMAL,1644,33,2024-03-05T16:49:04,Schenley Dr & Schenley Dr Ext,2024-03-05T17:16:28,33,Schenley Dr & Schenley Dr Ext,MEMBER
21627,GRACE_PERIOD,53,13,2024-03-05T16:48:46,S Bouquet Ave & Sennott St,2024-03-05T16:49:39,13,S Bouquet Ave & Sennott St,MEMBER
21628,NORMAL,302,10,2024-03-05T16:48:23,Zulema St & Coltart Ave,2024-03-05T16:53:25,13,S Bouquet Ave & Sennott St,MEMBER
21629,NORMAL,246,28,2024-03-05T16:48:09,Fifth Ave & S Bouquet St,2024-03-05T16:52:15,50,Atwood St & Bates St,MEMBER
21630,NORMAL,1258,22,2024-03-05T16:47:43,Forbes Ave & Market Square,2024-03-05T17:08:41,34,N Dithridge St & Centre Ave,MEMBER
21631,NORMAL,670,1,2024-03-05T16:47:13,Pierce St & Summerlea St,2024-03-05T16:58:23,28,Fifth Ave & S Bouquet St,MEMBER
21632,NORMAL,424,12,2024-03-05T16:47:04,O'Hara St and University Place,2024-03-05T16:54:08,20,Boulevard of the Allies & Parkview Ave,MEMBER
21633,NORMAL,516,12,2024-03-05T16:46:58,O'Hara St and University Place,2024-03-05T16:55:34,1,Pierce St & Summerlea St,MEMBER
21634,NORMAL,317,51,2024-03-05T16:46:30,Coltart Ave & Forbes Ave,2024-03-05T16:51:47,33,Schenley Dr & Schenley Dr Ext,MEMBER
21635,NORMAL,187,13,2024-03-05T16:46:24,S Bouquet Ave & Sennott St,2024-03-05T16:49:31,50,Atwood St & Bates St,MEMBER
21636,NORMAL,3227,9,2024-03-05T16:46:21,South Side Trail & S 4th St,2024-03-05T17:40:08,39,S 12th St & E Carson St,CASUAL
21637,NORMAL,941,27,2024-03-05T16:46:07,W Station Square Dr & Bessemer Court,2024-03-05T17:01:48,54,W Ohio St & Brighton Rd,MEMBER
21638,NORMAL,227,13,2024-03-05T16:45:48,S Bouquet Ave & Sennott St,2024-03-05T16:49:35,50,Atwood St & Bates St,MEMBER
21639,NORMAL,160,50,2024-03-05T16:45:17,Atwood St & Bates St,2024-03-05T16:47:57,13,S Bouquet Ave & Sennott St,MEMBER
21640,NORMAL,166,34,2024-03-05T16:44:53,N Dithridge St & Centre Ave,2024-03-05T16:47:39,12,O'Hara St and University Place,MEMBER
21641,NORMAL,79,8,2024-03-05T16:44:30,Glasshouse,2024-03-05T16:45:49,27,W Station Square Dr & Bessemer Court,MEMBER
21642,NORMAL,1285,26,2024-03-05T16:43:09,S 27th St & Sidney St. (Southside Works),2024-03-05T17:04:34,49,Technology Dr & Bates St,MEMBER
21643,NORMAL,5078,26,2024-03-05T16:42:16,S 27th St & Sidney St. (Southside Works),2024-03-05T18:06:54,26,S 27th St & Sidney St. (Southside Works),MEMBER
21644,NORMAL,661,28,2024-03-05T16:42:14,Fifth Ave & S Bouquet St,2024-03-05T16:53:15,17,Taylor St & Liberty Ave,MEMBER
21645,NORMAL,529,24,2024-03-05T16:42:04,Penn Ave & 33rd St,2024-03-05T16:50:53,57,52nd St & Butler St,MEMBER
21646,NORMAL,299,34,2024-03-05T16:41:22,N Dithridge St & Centre Ave,2024-03-05T16:46:21,28,Fifth Ave & S Bouquet St,MEMBER
21647,NORMAL,5322,26,2024-03-05T16:40:59,S 27th St & Sidney St. (Southside Works),2024-03-05T18:09:41,26,S 27th St & Sidney St. (Southside Works),MEMBER
21648,NORMAL,762,6,2024-03-05T16:39:59,10th St & Penn Ave,2024-03-05T16:52:41,19,42nd St & Butler St,MEMBER
21649,NORMAL,5357,26,2024-03-05T16:39:56,S 27th St & Sidney St. (Southside Works),2024-03-05T18:09:13,26,S 27th St & Sidney St. (Southside Works),MEMBER
21650,NORMAL,582,12,2024-03-05T16:39:29,O'Hara St and University Place,2024-03-05T16:49:11,15,Ivy St & Walnut St,MEMBER
21651,NORMAL,574,12,2024-03-05T16:39:17,O'Hara St and University Place,2024-03-05T16:48:51,15,Ivy St & Walnut St,MEMBER
21652,NORMAL,982,20,2024-03-05T16:38:53,Boulevard of the Allies & Parkview Ave,2024-03-05T16:55:15,41,S 22nd St & Sidney St,MEMBER
21653,NORMAL,510,13,2024-03-05T16:38:32,S Bouquet Ave & Sennott St,2024-03-05T16:47:02,48,S Millvale Ave & Centre Ave,MEMBER
21654,NORMAL,1250,25,2024-03-05T16:38:30,Penn Ave & S Whitfield St,2024-03-05T16:59:20,6,10th St & Penn Ave,MEMBER
21655,NORMAL,655,48,2024-03-05T16:38:17,S Millvale Ave & Centre Ave,2024-03-05T16:49:12,29,Forbes Ave & Schenley Dr,MEMBER
21656,NORMAL,740,22,2024-03-05T16:38:09,Forbes Ave & Market Square,2024-03-05T16:50:29,18,21st St & Penn Ave,MEMBER
21657,NORMAL,695,33,2024-03-05T16:37:42,Schenley Dr & Schenley Dr Ext,2024-03-05T16:49:17,33,Schenley Dr & Schenley Dr Ext,MEMBER
21658,NORMAL,695,33,2024-03-05T16:37:29,Schenley Dr & Schenley Dr Ext,2024-03-05T16:49:04,33,Schenley Dr & Schenley Dr Ext,MEMBER
21659,NORMAL,804,49,2024-03-05T16:36:38,Technology Dr & Bates St,2024-03-05T16:50:02,11,Ellsworth Ave & N Neville St,MEMBER
21660,NORMAL,1094,32,2024-03-05T16:36:33,Ross St & Fourth Ave,2024-03-05T16:54:47,24,Penn Ave & 33rd St,MEMBER
21661,NORMAL,2825,33,2024-03-05T16:36:19,Schenley Dr & Schenley Dr Ext,2024-03-05T17:23:24,33,Schenley Dr & Schenley Dr Ext,CASUAL
21662,NORMAL,1267,32,2024-03-05T16:34:41,Ross St & Fourth Ave,2024-03-05T16:55:48,19,42nd St & Butler St,MEMBER
21663,NORMAL,355,8,2024-03-05T16:34:25,Glasshouse,2024-03-05T16:40:20,39,S 12th St & E Carson St,MEMBER
21664,NORMAL,384,13,2024-03-05T16:33:32,S Bouquet Ave & Sennott St,2024-03-05T16:39:56,20,Boulevard of the Allies & Parkview Ave,MEMBER
21665,NORMAL,1364,7,2024-03-05T16:33:10,Liberty Ave & Gross St,2024-03-05T16:55:54,26,S 27th St & Sidney St. (Southside Works),MEMBER
21666,NORMAL,337,33,2024-03-05T16:33:05,Schenley Dr & Schenley Dr Ext,2024-03-05T16:38:42,20,Boulevard of the Allies & Parkview Ave,MEMBER
21667,NORMAL,4571,26,2024-03-05T16:32:40,S 27th St & Sidney St. (Southside Works),2024-03-05T17:48:51,26,S 27th St & Sidney St. (Southside Works),CASUAL
21668,NORMAL,4629,26,2024-03-05T16:31:31,S 27th St & Sidney St. (Southside Works),2024-03-05T17:48:40,26,S 27th St & Sidney St. (Southside Works),CASUAL
21669,NORMAL,823,16,2024-03-05T16:31:15,Penn Ave & Putnam St (Bakery Square),2024-03-05T16:44:58,29,Forbes Ave & Schenley Dr,MEMBER
21670,NORMAL,334,10,2024-03-05T16:29:37,Zulema St & Coltart Ave,2024-03-05T16:35:11,33,Schenley Dr & Schenley Dr Ext,MEMBER
21671,NORMAL,3525,19,2024-03-05T16:29:34,42nd St & Butler St,2024-03-05T17:28:19,19,42nd St & Butler St,MEMBER
21672,NORMAL,410,12,2024-03-05T16:29:21,O'Hara St and University Place,2024-03-05T16:36:11,10,Zulema St & Coltart Ave,MEMBER
21673,NORMAL,1187,13,2024-03-05T16:29:21,S Bouquet Ave & Sennott St,2024-03-05T16:49:08,50,Atwood St & Bates St,MEMBER
21674,NORMAL,1509,19,2024-03-05T16:28:29,42nd St & Butler St,2024-03-05T16:53:38,59,Forbes Ave at TCS Hall (CMU Campus),CASUAL
21675,NORMAL,1551,19,2024-03-05T16:28:17,42nd St & Butler St,2024-03-05T16:54:08,59,Forbes Ave at TCS Hall (CMU Campus),CASUAL
21676,NORMAL,207,34,2024-03-05T16:27:49,N Dithridge St & Centre Ave,2024-03-05T16:31:16,12,O'Hara St and University Place,MEMBER
21677,NORMAL,1735,28,2024-03-05T16:27:40,Fifth Ave & S Bouquet St,2024-03-05T16:56:35,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
21678,NORMAL,488,29,2024-03-05T16:27:16,Forbes Ave & Schenley Dr,2024-03-05T16:35:24,50,Atwood St & Bates St,MEMBER
21679,NORMAL,67155,28,2024-03-05T16:27:04,Fifth Ave & S Bouquet St,2024-03-06T11:06:19,38,Allequippa St & Darragh St,MEMBER
21680,NORMAL,1785,28,2024-03-05T16:26:59,Fifth Ave & S Bouquet St,2024-03-05T16:56:44,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
21681,NORMAL,1814,9,2024-03-05T16:26:54,South Side Trail & S 4th St,2024-03-05T16:57:08,11,Ellsworth Ave & N Neville St,MEMBER
21682,NORMAL,67239,28,2024-03-05T16:26:51,Fifth Ave & S Bouquet St,2024-03-06T11:07:30,38,Allequippa St & Darragh St,MEMBER
21683,NORMAL,642,20,2024-03-05T16:26:31,Boulevard of the Allies & Parkview Ave,2024-03-05T16:37:13,28,Fifth Ave & S Bouquet St,MEMBER
21684,NORMAL,656,20,2024-03-05T16:26:07,Boulevard of the Allies & Parkview Ave,2024-03-05T16:37:03,28,Fifth Ave & S Bouquet St,MEMBER
21685,NORMAL,4181,9,2024-03-05T16:26:04,South Side Trail & S 4th St,2024-03-05T17:35:45,18,21st St & Penn Ave,MEMBER
21686,NORMAL,207,28,2024-03-05T16:25:21,Fifth Ave & S Bouquet St,2024-03-05T16:28:48,50,Atwood St & Bates St,MEMBER
21687,NORMAL,988,38,2024-03-05T16:25:05,Allequippa St & Darragh St,2024-03-05T16:41:33,33,Schenley Dr & Schenley Dr Ext,MEMBER
21688,NORMAL,351,20,2024-03-05T16:24:16,Boulevard of the Allies & Parkview Ave,2024-03-05T16:30:07,33,Schenley Dr & Schenley Dr Ext,MEMBER
21689,NORMAL,146,12,2024-03-05T16:24:09,O'Hara St and University Place,2024-03-05T16:26:35,28,Fifth Ave & S Bouquet St,MEMBER
21690,NORMAL,227,59,2024-03-05T16:24:09,Forbes Ave at TCS Hall (CMU Campus),2024-03-05T16:27:56,13,S Bouquet Ave & Sennott St,MEMBER
21691,NORMAL,589,11,2024-03-05T16:24:02,Ellsworth Ave & N Neville St,2024-03-05T16:33:51,30,Shady Ave & Ellsworth Ave,MEMBER
21692,NORMAL,410,49,2024-03-05T16:23:28,Technology Dr & Bates St,2024-03-05T16:30:18,41,S 22nd St & Sidney St,MEMBER
21693,NORMAL,1125,29,2024-03-05T16:23:08,Forbes Ave & Schenley Dr,2024-03-05T16:41:53,12,O'Hara St and University Place,MEMBER
21694,NORMAL,562,7,2024-03-05T16:22:37,Liberty Ave & Gross St,2024-03-05T16:31:59,17,Taylor St & Liberty Ave,MEMBER
21695,NORMAL,582,12,2024-03-05T16:22:26,O'Hara St and University Place,2024-03-05T16:32:08,15,Ivy St & Walnut St,MEMBER
21696,NORMAL,297,50,2024-03-05T16:22:14,Atwood St & Bates St,2024-03-05T16:27:11,29,Forbes Ave & Schenley Dr,MEMBER
21697,NORMAL,344,36,2024-03-05T16:20:55,Penn Ave & S Pacific Ave,2024-03-05T16:26:39,25,Penn Ave & S Whitfield St,MEMBER
21698,NORMAL,1034,35,2024-03-05T16:20:52,Butler St & 36th St,2024-03-05T16:38:06,6,10th St & Penn Ave,CASUAL
21699,NORMAL,1228,32,2024-03-05T16:20:08,Ross St & Fourth Ave,2024-03-05T16:40:36,17,Taylor St & Liberty Ave,MEMBER
21700,NORMAL,396,13,2024-03-05T16:19:20,S Bouquet Ave & Sennott St,2024-03-05T16:25:56,34,N Dithridge St & Centre Ave,MEMBER
21701,NORMAL,1261,41,2024-03-05T16:18:48,S 22nd St & Sidney St,2024-03-05T16:39:49,32,Ross St & Fourth Ave,CASUAL
21702,NORMAL,1723,18,2024-03-05T16:18:47,21st St & Penn Ave,2024-03-05T16:47:30,26,S 27th St & Sidney St. (Southside Works),MEMBER
21703,NORMAL,468,34,2024-03-05T16:18:20,N Dithridge St & Centre Ave,2024-03-05T16:26:08,50,Atwood St & Bates St,MEMBER
21704,NORMAL,1745,9,2024-03-05T16:18:09,South Side Trail & S 4th St,2024-03-05T16:47:14,21,Liberty Ave & Stanwix St,MEMBER
21705,NORMAL,251,50,2024-03-05T16:18:07,Atwood St & Bates St,2024-03-05T16:22:18,29,Forbes Ave & Schenley Dr,MEMBER
21706,NORMAL,1747,9,2024-03-05T16:17:48,South Side Trail & S 4th St,2024-03-05T16:46:55,21,Liberty Ave & Stanwix St,MEMBER
21707,NORMAL,894,16,2024-03-05T16:17:39,Penn Ave & Putnam St (Bakery Square),2024-03-05T16:32:33,34,N Dithridge St & Centre Ave,MEMBER
21708,NORMAL,239,38,2024-03-05T16:17:05,Allequippa St & Darragh St,2024-03-05T16:21:04,51,Coltart Ave & Forbes Ave,MEMBER
21709,NORMAL,533,28,2024-03-05T16:16:56,Fifth Ave & S Bouquet St,2024-03-05T16:25:49,34,N Dithridge St & Centre Ave,MEMBER
21710,NORMAL,1220,33,2024-03-05T16:16:13,Schenley Dr & Schenley Dr Ext,2024-03-05T16:36:33,13,S Bouquet Ave & Sennott St,MEMBER
21711,NORMAL,966,33,2024-03-05T16:15:52,Schenley Dr & Schenley Dr Ext,2024-03-05T16:31:58,48,S Millvale Ave & Centre Ave,CASUAL
21712,NORMAL,1352,2,2024-03-05T16:15:52,Eliza Furnace Trail & Swineburne St,2024-03-05T16:38:24,9,South Side Trail & S 4th St,MEMBER
21713,NORMAL,634,26,2024-03-05T16:15:39,S 27th St & Sidney St. (Southside Works),2024-03-05T16:26:13,39,S 12th St & E Carson St,CASUAL
21714,NORMAL,1206,29,2024-03-05T16:15:38,Forbes Ave & Schenley Dr,2024-03-05T16:35:44,57,52nd St & Butler St,MEMBER
21715,NORMAL,1200,29,2024-03-05T16:15:36,Forbes Ave & Schenley Dr,2024-03-05T16:35:36,16,Penn Ave & Putnam St (Bakery Square),MEMBER
21716,NORMAL,1395,2,2024-03-05T16:15:13,Eliza Furnace Trail & Swineburne St,2024-03-05T16:38:28,9,South Side Trail & S 4th St,MEMBER
21717,GRACE_PERIOD,24,33,2024-03-05T16:15:10,Schenley Dr & Schenley Dr Ext,2024-03-05T16:15:34,33,Schenley Dr & Schenley Dr Ext,CASUAL
21718,NORMAL,2066,23,2024-03-05T16:15:05,North Shore Trail & Fort Duquesne Bridge,2024-03-05T16:49:31,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
21719,NORMAL,419,20,2024-03-05T16:14:07,Boulevard of the Allies & Parkview Ave,2024-03-05T16:21:06,12,O'Hara St and University Place,MEMBER
21720,NORMAL,179,51,2024-03-05T16:14:03,Coltart Ave & Forbes Ave,2024-03-05T16:17:02,13,S Bouquet Ave & Sennott St,MEMBER
21721,NORMAL,339,38,2024-03-05T16:13:58,Allequippa St & Darragh St,2024-03-05T16:19:37,13,S Bouquet Ave & Sennott St,MEMBER
21722,NORMAL,442,20,2024-03-05T16:13:57,Boulevard of the Allies & Parkview Ave,2024-03-05T16:21:19,12,O'Hara St and University Place,MEMBER
21723,GRACE_PERIOD,27,33,2024-03-05T16:13:30,Schenley Dr & Schenley Dr Ext,2024-03-05T16:13:57,33,Schenley Dr & Schenley Dr Ext,CASUAL
21724,NORMAL,1168,33,2024-03-05T16:13:13,Schenley Dr & Schenley Dr Ext,2024-03-05T16:32:41,48,S Millvale Ave & Centre Ave,MEMBER
21725,NORMAL,4543,21,2024-03-05T16:13:11,Liberty Ave & Stanwix St,2024-03-05T17:28:54,21,Liberty Ave & Stanwix St,CASUAL
21726,NORMAL,4509,21,2024-03-05T16:12:58,Liberty Ave & Stanwix St,2024-03-05T17:28:07,21,Liberty Ave & Stanwix St,CASUAL
21727,NORMAL,6695,27,2024-03-05T16:12:42,W Station Square Dr & Bessemer Court,2024-03-05T18:04:17,27,W Station Square Dr & Bessemer Court,CASUAL
21728,GRACE_PERIOD,26,33,2024-03-05T16:12:33,Schenley Dr & Schenley Dr Ext,2024-03-05T16:12:59,33,Schenley Dr & Schenley Dr Ext,CASUAL
21729,GRACE_PERIOD,23,21,2024-03-05T16:12:27,Liberty Ave & Stanwix St,2024-03-05T16:12:50,21,Liberty Ave & Stanwix St,CASUAL
21730,NORMAL,603,38,2024-03-05T16:12:27,Allequippa St & Darragh St,2024-03-05T16:22:30,10,Zulema St & Coltart Ave,MEMBER
21731,NORMAL,6732,27,2024-03-05T16:12:08,W Station Square Dr & Bessemer Court,2024-03-05T18:04:20,27,W Station Square Dr & Bessemer Court,CASUAL
21732,NORMAL,760,48,2024-03-05T16:11:56,S Millvale Ave & Centre Ave,2024-03-05T16:24:36,20,Boulevard of the Allies & Parkview Ave,MEMBER
21733,NORMAL,6775,27,2024-03-05T16:11:20,W Station Square Dr & Bessemer Court,2024-03-05T18:04:15,27,W Station Square Dr & Bessemer Court,CASUAL
21734,NORMAL,6773,27,2024-03-05T16:11:24,W Station Square Dr & Bessemer Court,2024-03-05T18:04:17,27,W Station Square Dr & Bessemer Court,CASUAL
21735,NORMAL,111,13,2024-03-05T16:10:15,S Bouquet Ave & Sennott St,2024-03-05T16:12:06,29,Forbes Ave & Schenley Dr,MEMBER
21736,NORMAL,644,9,2024-03-05T16:09:22,South Side Trail & S 4th St,2024-03-05T16:20:06,9,South Side Trail & S 4th St,MEMBER
21737,NORMAL,360,12,2024-03-05T16:08:56,O'Hara St and University Place,2024-03-05T16:14:56,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
21738,FORCED_CLOSED,2,37,2024-03-05T16:08:23,S Negley Ave & Centre Ave,2024-03-05T16:08:25,37,S Negley Ave & Centre Ave,MEMBER
21739,GRACE_PERIOD,21,37,2024-03-05T16:07:03,S Negley Ave & Centre Ave,2024-03-05T16:07:24,37,S Negley Ave & Centre Ave,MEMBER
21740,NORMAL,473,28,2024-03-05T16:06:32,Fifth Ave & S Bouquet St,2024-03-05T16:14:25,20,Boulevard of the Allies & Parkview Ave,MEMBER
21741,NORMAL,712,22,2024-03-05T16:06:24,Forbes Ave & Market Square,2024-03-05T16:18:16,54,W Ohio St & Brighton Rd,CASUAL
21742,NORMAL,269,51,2024-03-05T16:05:15,Coltart Ave & Forbes Ave,2024-03-05T16:09:44,29,Forbes Ave & Schenley Dr,MEMBER
21743,NORMAL,642,33,2024-03-05T16:04:58,Schenley Dr & Schenley Dr Ext,2024-03-05T16:15:40,20,Boulevard of the Allies & Parkview Ave,MEMBER
21744,NORMAL,532,40,2024-03-05T16:04:50,7th St & Penn Ave,2024-03-05T16:13:42,4,Burns White Center at 3 Crossings,MEMBER
21745,NORMAL,336,34,2024-03-05T16:04:45,N Dithridge St & Centre Ave,2024-03-05T16:10:21,38,Allequippa St & Darragh St,MEMBER
21746,NORMAL,343,20,2024-03-05T16:03:56,Boulevard of the Allies & Parkview Ave,2024-03-05T16:09:39,33,Schenley Dr & Schenley Dr Ext,MEMBER
21747,NORMAL,127,13,2024-03-05T16:03:20,S Bouquet Ave & Sennott St,2024-03-05T16:05:27,50,Atwood St & Bates St,MEMBER
21748,NORMAL,563,29,2024-03-05T16:01:52,Forbes Ave & Schenley Dr,2024-03-05T16:11:15,33,Schenley Dr & Schenley Dr Ext,MEMBER
21749,NORMAL,389,20,2024-03-05T16:01:34,Boulevard of the Allies & Parkview Ave,2024-03-05T16:08:03,33,Schenley Dr & Schenley Dr Ext,MEMBER
21750,NORMAL,463,20,2024-03-05T16:01:24,Boulevard of the Allies & Parkview Ave,2024-03-05T16:09:07,29,Forbes Ave & Schenley Dr,MEMBER
21751,NORMAL,464,20,2024-03-05T16:01:06,Boulevard of the Allies & Parkview Ave,2024-03-05T16:08:50,29,Forbes Ave & Schenley Dr,MEMBER
21752,NORMAL,381,29,2024-03-05T16:00:30,Forbes Ave & Schenley Dr,2024-03-05T16:06:51,20,Boulevard of the Allies & Parkview Ave,MEMBER
21753,NORMAL,287,28,2024-03-05T16:00:17,Fifth Ave & S Bouquet St,2024-03-05T16:05:04,38,Allequippa St & Darragh St,MEMBER
21754,NORMAL,301,29,2024-03-05T15:59:45,Forbes Ave & Schenley Dr,2024-03-05T16:04:46,34,N Dithridge St & Centre Ave,MEMBER
21755,NORMAL,1587,58,2024-03-05T15:59:39,W North Ave & Federal St,2024-03-05T16:26:06,9,South Side Trail & S 4th St,MEMBER
21756,NORMAL,296,28,2024-03-05T15:59:17,Fifth Ave & S Bouquet St,2024-03-05T16:04:13,10,Zulema St & Coltart Ave,MEMBER
21757,NORMAL,247,33,2024-03-05T15:59:09,Schenley Dr & Schenley Dr Ext,2024-03-05T16:03:16,20,Boulevard of the Allies & Parkview Ave,MEMBER
21758,NORMAL,986,33,2024-03-05T15:58:23,Schenley Dr & Schenley Dr Ext,2024-03-05T16:14:49,2,Eliza Furnace Trail & Swineburne St,MEMBER
21759,NORMAL,292,33,2024-03-05T15:58:22,Schenley Dr & Schenley Dr Ext,2024-03-05T16:03:14,20,Boulevard of the Allies & Parkview Ave,MEMBER
21760,NORMAL,1356,6,2024-03-05T15:58:09,10th St & Penn Ave,2024-03-05T16:20:45,36,Penn Ave & S Pacific Ave,MEMBER
21761,NORMAL,128,13,2024-03-05T15:57:54,S Bouquet Ave & Sennott St,2024-03-05T16:00:02,28,Fifth Ave & S Bouquet St,MEMBER
21762,NORMAL,319,59,2024-03-05T15:57:44,Forbes Ave at TCS Hall (CMU Campus),2024-03-05T16:03:03,33,Schenley Dr & Schenley Dr Ext,MEMBER
21763,NORMAL,1750,15,2024-03-05T15:57:37,Ivy St & Walnut St,2024-03-05T16:26:47,3,Centre Ave & Addison St,MEMBER
21764,NORMAL,1033,33,2024-03-05T15:57:32,Schenley Dr & Schenley Dr Ext,2024-03-05T16:14:45,2,Eliza Furnace Trail & Swineburne St,MEMBER
21765,NORMAL,3579,29,2024-03-05T15:57:25,Forbes Ave & Schenley Dr,2024-03-05T16:57:04,29,Forbes Ave & Schenley Dr,CASUAL
21766,NORMAL,3587,29,2024-03-05T15:57:24,Forbes Ave & Schenley Dr,2024-03-05T16:57:11,29,Forbes Ave & Schenley Dr,CASUAL
21767,NORMAL,320,29,2024-03-05T15:56:20,Forbes Ave & Schenley Dr,2024-03-05T16:01:40,10,Zulema St & Coltart Ave,MEMBER
21768,NORMAL,304,29,2024-03-05T15:56:19,Forbes Ave & Schenley Dr,2024-03-05T16:01:23,10,Zulema St & Coltart Ave,MEMBER
21769,NORMAL,682,59,2024-03-05T15:55:33,Forbes Ave at TCS Hall (CMU Campus),2024-03-05T16:06:55,1,Pierce St & Summerlea St,MEMBER
21770,NORMAL,374,29,2024-03-05T15:55:07,Forbes Ave & Schenley Dr,2024-03-05T16:01:21,20,Boulevard of the Allies & Parkview Ave,MEMBER
21771,NORMAL,248,50,2024-03-05T15:54:21,Atwood St & Bates St,2024-03-05T15:58:29,29,Forbes Ave & Schenley Dr,MEMBER
21772,NORMAL,166,13,2024-03-05T15:54:17,S Bouquet Ave & Sennott St,2024-03-05T15:57:03,50,Atwood St & Bates St,MEMBER
21773,NORMAL,927,22,2024-03-05T15:54:15,Forbes Ave & Market Square,2024-03-05T16:09:42,6,10th St & Penn Ave,MEMBER
21774,NORMAL,707,28,2024-03-05T15:53:31,Fifth Ave & S Bouquet St,2024-03-05T16:05:18,29,Forbes Ave & Schenley Dr,MEMBER
21775,NORMAL,1399,10,2024-03-05T15:53:47,Zulema St & Coltart Ave,2024-03-05T16:17:06,9,South Side Trail & S 4th St,MEMBER
21776,NORMAL,356,29,2024-03-05T15:53:36,Forbes Ave & Schenley Dr,2024-03-05T15:59:32,20,Boulevard of the Allies & Parkview Ave,MEMBER
21777,NORMAL,184,29,2024-03-05T15:53:31,Forbes Ave & Schenley Dr,2024-03-05T15:56:35,34,N Dithridge St & Centre Ave,MEMBER
